ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10094,,,,,Central - Retail,Central,6025,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6025 University Boulevard,-123.247143,49.266255
VAD10092,,,,,Central - Retail,Central,6035,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 0C4,BC,Current,1,0,VBL10356,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,PLAN,20200417212002,VAD10851,6035 University Boulevard,-123.247244,49.266242
VAD10078,,,,,The Mews - Retail,The Mews,3317,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212003,VAD11057,3317 Wesbrook Mall,-123.235675,49.254776
VAD11138,,,,,Village Square - Retail,Village Square,5958,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,0,VBL10170,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,1,0,Wesbrook Place,,,,RACHELW,20210323192557,VAD11137,5958 Webber Lane,-123.236231,49.254135
VAD10101,,,,,Pine House,,3588,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0K3,BC,Current,1,1,VBL10321,NeighbourhoodBldg,FrontDoor,Building,VBL10321,0,,1,CanadaPost,,93,Wesbrook Place,,,,PLAN,20200417211910,,3588 Ross Drive,-123.234276,49.25123
VAD10444,,,,,Stirling House - Townhouse,Stirling House,6068,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211931,VAD10442,6068 Iona Drive,-123.252333,49.270609
VAD10002,,,,,Hawthorn Green (A2),,6356,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211955,,6356 Hawthorn Lane,-123.248852,49.258147
VAD10004,,,,,Hawthorn Green (B2),,6346,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6346 Hawthorn Lane,-123.248736,49.258188
VAD10005,,,,,Hawthorn Green (C2),,6336,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6336 Hawthorn Lane,-123.248611,49.258233
VAD10006,,,,,Hawthorn Green (C1),,6338,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211956,,6338 Hawthorn Lane,-123.248639,49.258223
VAD10007,,,,,Hawthorn Green (D1),,6332,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6332 Hawthorn Lane,-123.248523,49.258264
VAD10190,,,,,Nine on the Park (7),,6286,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6286 Eagles Drive,-123.247058,49.259189
VAD10191,,,,,Nine on the Park (8),,6284,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211957,,6284 Eagles Drive,-123.247023,49.259146
VAD10073,,,,,Tapestry North,,3338,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0A6,BC,Current,1,1,VBL10137,NeighbourhoodBldg,FrontDoor,Building,VBL10137,0,,1,CanadaPost,,134,Wesbrook Place,,,,PLAN,20200417211957,,3338 Wesbrook Mall,-123.235148,49.25461
VAD10068,,,,,The Bristol,,5735,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2G8,BC,Current,1,1,VBL10286,NeighbourhoodBldg,FrontDoor,Building,VBL10286,0,,1,CanadaPost,,133,Hampton Place,,,,PLAN,20200417211957,,5735 Hampton Place,-123.234704,49.258527
VAD10381,,,,,Coast West - Apartment,,6093,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0B2,BC,Current,1,1,VBL10297,NeighbourhoodBldg,FrontDoor,Building,VBL10297,0,,1,CanadaPost,,29,Chancellor Place,,,,PLAN,20200417211959,,6093 Iona Drive,-123.253072,49.270629
VAD10362,,,,,Pathways - West,,5777,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0A4,BC,Current,1,1,VBL10240,NeighbourhoodBldg,FrontDoor,Building,VBL10240,0,,1,CanadaPost,,65,Wesbrook Place,,,,PLAN,20200417211959,,5777 Birney Avenue,-123.233377,49.254528
VAD10902,,,,,Corus - Townhouse (1),Corus,5977,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192557,VAD10062,5977 Walter Gage Road,-123.248958,49.270697
VAD10914,,,,,Corus - Townhouse (2),Corus,5979,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192557,VAD10062,5979 Walter Gage Road,-123.24903,49.270672
VAD10915,,,,,Corus - Townhouse (3),Corus,5981,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192557,VAD10062,5981 Walter Gage Road,-123.249113,49.270642
VAD11168,,,,,David Strangway - Retail,David Strangway,5988,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,RACHELW,20190912200513,RACHELW,20210323192557,VAD11031,5988 University Boulevard,-123.246605,49.265982
VAD10896,,,,,Coast - Duplex (5B),Coast - Duplex,6060,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023752,VAD10883,6060 Chancellor Boulevard,-123.252904,49.271581
VAD10883,,,,,Coast - Duplex (1A),,6098,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,1,VBL10399,NeighbourhoodBldg,FrontDoor,Building,VBL10399,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023748,,6098 Chancellor Boulevard,-123.253699,49.271119
VAD10884,,,,,Coast - Duplex (1B),Coast - Duplex,6092,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023748,VAD10883,6092 Chancellor Boulevard,-123.253612,49.271174
VAD10885,,,,,Coast - Duplex (2A),Coast - Duplex,6088,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023749,VAD10883,6088 Chancellor Boulevard,-123.2535,49.271256
VAD10887,,,,,Coast - Duplex (2B),Coast - Duplex,6082,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023750,VAD10883,6082 Chancellor Boulevard,-123.253413,49.271294
VAD10895,,,,,Coast - Duplex (5A),Coast - Duplex,6050,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023753,VAD10883,6050 Chancellor Boulevard,-123.252811,49.271633
VAD11164,,,,,David Strangway - Retail,David Strangway,5998,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,RACHELW,20190912200913,RACHELW,20210323192557,VAD11031,5998 University Boulevard,-123.246772,49.265843
VAD10486,,,,,Yu - Retail,Yu,5933,,Birney,Avenue,0,,0,Vancouver,Municipality,V6S 0G7,BC,Current,1,0,VBL10167,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10487,5933 Birney Avenue,-123.235614,49.253537
VAD10197,,,,,MBA House - Retail,MBA House,3396,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3396 Shrum Lane,-123.235255,49.253713
VAD10903,,,,,Corus - Townhouse (10),Corus,5995,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192557,VAD10062,5995 Walter Gage Road,-123.249564,49.270484
VAD10809,,,,,Argyll House West,,6018,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 2L1,BC,Current,1,1,VBL10298,NeighbourhoodBldg,FrontDoor,Building,VBL10298,0,,1,CanadaPost,1,42,Chancellor Place,,,,PLAN,20200417211848,,6018 Iona Drive,-123.251222,49.270917
VAD10393,,,,,Somerset (I2),,2616,,West,Mall,0,,0,Vancouver,Municipality,V6T 2K6,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211848,,2616 West Mall,-123.248375,49.256063
VAD10396,,,,,Somerset (G1),,2602,,West,Mall,0,,0,Vancouver,Municipality,V6T 2K6,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211849,,2602 West Mall,-123.248777,49.256553
VAD11196,Building,,1,,The Conservatory - Townhouses,The Conservatory,5608,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 2L2,BC,Pending,1,1,VBL10428,NeighbourhoodBldg,FrontDoor,Building,VBL10428,0,,0,,,,Wesbrook Place,,RACHELW,20200422222032,RACHELW,20210618024443,VAD11191,"5608 Berton Avenue, Building 1",-123.23216,49.25601
VAD10013,,,,,Hennings Building,,6224,,Agricultural,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10359,CampusBuilding,FrontDoor,Building,VBL10359,0,,1,CampusMail,0,0,Academic,,,,RACHELW,20210622052103,,6224 Agricultural Road,-123.252319,49.26661
VAD11201,,,,,Technology Enterprise Facility (TEF) 4 - Retail,Technology Enterprise Facility (TEF) 4,2435,,Health Sciences,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Pending,1,0,VBL10429,Commercial,FrontDoor,IndoorArea,,0,,0,,,0,Academic,,RACHELW,20200618231815,RACHELW,20210707153548,,2435 Health Sciences Mall,-123.245462,49.261167
VAD10793,,,,,Westchester (C2),,2576,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,RACHELW,20210323192557,,2576 West Mall,-123.249389,49.257307
VAD10794,,,,,Westchester (C3),,2572,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,RACHELW,20210323192557,,2572 West Mall,-123.249445,49.257375
VAD10797,,,,,Westchester (D2),,2566,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,RACHELW,20210323192557,,2566 West Mall,-123.249531,49.25748
VAD10798,,,,,Westchester (D3),,2562,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,RACHELW,20210323192557,,2562 West Mall,-123.249587,49.257549
VAD10799,,,,,Westchester (D4),,2560,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,RACHELW,20210323192557,,2560 West Mall,-123.249618,49.257586
VAD10451,,,,,Stirling House - Townhouse,Stirling House,6078,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6078 Iona Drive,-123.252416,49.270601
VAD11065,,,,,The Mews - Retail,The Mews,3353,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,GISSTUD1,20181213182415,RACHELW,20210323192557,VAD11057,3353 Wesbrook Mall,-123.23535,49.254379
VAD10448,,,,,Stirling House - Townhouse,Stirling House,6082,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6082 Iona Drive,-123.252601,49.27052
VAD10733,,,,,Clement's Green,,6268,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A2,BC,Current,1,1,VBL10143,NeighbourhoodBldg,FrontDoor,Building,VBL10143,0,,1,CanadaPost,1,55,Hawthorn,,,,PLAN,20200417211842,,6268 Eagles Drive,-123.246081,49.258047
VAD10773,,,,,Sumac House,,6395,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0C1,BC,Current,1,1,VBL10041,NeighbourhoodBldg,FrontDoor,Building,VBL10347,0,,1,CanadaPost,,42,Hawthorn,,,,PLAN,20200417211842,,6395 Hawthorn Lane,-123.249923,49.258039
VAD10414,,,,,Somerset (H2),,2610,,West,Mall,0,,0,Vancouver,Municipality,V6T 2K6,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211846,,2610 West Mall,-123.248545,49.25627
VAD10060,,,,,The Mews - Retail,The Mews,3351,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211929,VAD11057,3351 Wesbrook Mall,-123.235382,49.254418
VAD10485,,,,,Wyndham Hall,,5683,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H3,BC,Current,1,1,VBL10293,NeighbourhoodBldg,FrontDoor,Building,VBL10293,0,,1,CanadaPost,,55,Hampton Place,,,,PLAN,20200417211925,,5683 Hampton Place,-123.233998,49.259364
VAD10039,,,,,Logan Lane (B12),,2539,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,2539 East Mall,-123.245484,49.259132
VAD10136,,,,,Logan Lane (D11),,6240,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6240 Logan Lane,-123.24584,49.258814
VAD10113,,,,,Logan Lane (C12),,6222,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6222 Logan Lane,-123.246053,49.259157
VAD10115,,,,,Logan Lane (D15),,6232,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,6232 Logan Lane,-123.245927,49.258919
VAD10122,,,,,Logan Lane (A6),,2571,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211926,,2571 East Mall,-123.245088,49.258668
VAD10076,,,,,The Mews - Retail,The Mews,3339,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417211828,VAD11057,3339 Wesbrook Mall,-123.235443,49.254476
VAD10554,,,,,Corus - Townhouse (5),Corus,5983,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192321,VAD10062,5983 Walter Gage Road,-123.249182,49.270618
VAD10562,,,,,David Strangway - Retail,David Strangway,5940,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,RACHELW,20210323192321,VAD11031,5940 University Boulevard,-123.245811,49.266108
VAD10395,,,,,Somerset (E1),,6382,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211829,,6382 Larkin Drive,-123.248071,49.256508
VAD10407,,,,,Somerset (C2),,6376,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211830,,6376 Larkin Drive,-123.247784,49.256314
VAD10411,,,,,Somerset (C1),,6372,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211830,,6372 Larkin Drive,-123.247712,49.256432
VAD10555,,,,,Corus - Townhouse (6),Corus,5985,,Walter Gage,Road,0,,0,Vancouver,Municipality,V6T 0A9,BC,Current,1,0,VBL10303,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,1,Chancellor Place,,,,RACHELW,20210323192321,VAD10062,5985 Walter Gage Road,-123.249238,49.270598
VAD10892,,,,,Coast - Duplex (3B),Coast - Duplex,6078,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023750,VAD10883,6078 Chancellor Boulevard,-123.253304,49.271376
VAD10549,,,,,Chancellor House - Duplex (2B),Chancellor House - Duplex,6012,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10385,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023458,VAD10550,6012 Chancellor Boulevard,-123.251799,49.272053
VAD10548,,,,,Chancellor House - Duplex (2A),Chancellor House - Duplex,6016,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10385,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023459,VAD10550,6016 Chancellor Boulevard,-123.251987,49.271976
VAD10553,,,,,Academy,,5728,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0E5,BC,Current,1,1,VBL10183,NeighbourhoodBldg,FrontDoor,Building,VBL10183,0,,1,CanadaPost,,162,Wesbrook Place,,,,PLAN,20200417211907,,5728 Berton Avenue,-123.233144,49.255706
VAD10561,,,,,David Strangway - Retail,David Strangway,5960,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,0,VBL10070,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,University Blvd,,,,RACHELW,20210323192321,VAD11031,5960 University Boulevard,-123.246183,49.266044
VAD10416,,,,,Somerset (D1),,6378,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417212011,,6378 Larkin Drive,-123.247854,49.256265
VAD10207,,,,,MBA House - Retail,MBA House,3392,,Shrum,Lane,0,,0,Vancouver,Municipality,V6S 0B9,BC,Current,1,0,VBL10403,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,,,PLAN,20200417212006,VAD10134,3392 Shrum Lane,-123.235303,49.253771
VAD10547,,,,,Chancellor House - Duplex (1B),Chancellor House - Duplex,6020,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10385,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023501,VAD10550,6020 Chancellor Boulevard,-123.252032,49.271961
VAD10546,,,,,Chancellor House - Duplex (1A),Chancellor House - Duplex,6028,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10385,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023502,VAD10550,6028 Chancellor Boulevard,-123.252208,49.271927
VAD10550,,,,,Chancellor House - Duplex (3A),,6002,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,1,VBL10385,NeighbourhoodBldg,FrontDoor,Building,VBL10385,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023505,,6002 Chancellor Boulevard,-123.251632,49.272157
VAD10890,,,,,Coast - Duplex (3A),Coast - Duplex,6072,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023751,VAD10883,6072 Chancellor Boulevard,-123.253215,49.271415
VAD10894,,,,,Coast - Duplex (4B),Coast - Duplex,6068,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023752,VAD10883,6068 Chancellor Boulevard,-123.253106,49.271486
VAD10893,,,,,Coast - Duplex (4A),Coast - Duplex,6062,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,RACHELW,20210618023752,VAD10883,6062 Chancellor Boulevard,-123.253013,49.271526
VAD11121,,,,,Ultima,,3479,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B7,BC,Current,1,1,VBL10340,NeighbourhoodBldg,FrontDoor,Building,VBL10340,0,,1,CanadaPost,,60,Wesbrook Place,,,,PLAN,20200417211851,,3479 Wesbrook Mall,-123.234231,49.252782
VAD10403,,,,,Somerset (A2),,6362,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211852,,6362 Larkin Drive,-123.248059,49.256787
VAD10425,,,,,Somerset (B2),,6368,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K5,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211852,,6368 Larkin Drive,-123.247909,49.256604
VAD11145,,,,,Vista Point,,5828,,Thunderbird,Boulevard,0,,0,Vancouver,Municipality,V6T 0B8,BC,Current,1,1,VBL10011,NeighbourhoodBldg,FrontDoor,Building,VBL10011,0,,1,CanadaPost,,106,East Campus,,,,PLAN,20200417211852,,5828 Thunderbird Boulevard,-123.240399,49.261797
VAD11080,,,,,The Stratford,,5657,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2H4,BC,Current,1,1,VBL10206,NeighbourhoodBldg,FrontDoor,Building,VBL10206,0,,1,CanadaPost,,59,Hampton Place,,,,PLAN,20200417211853,,5657 Hampton Place,-123.233531,49.25951
VAD10188,,,,,Nine on the Park (5),,6290,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211914,,6290 Eagles Drive,-123.247127,49.259273
VAD10189,,,,,Nine on the Park (6),,6288,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A3,BC,Current,1,0,VBL10158,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211914,,6288 Eagles Drive,-123.247091,49.259229
VAD10155,,,,,Logan Lane (C6),,6212,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211914,,6212 Logan Lane,-123.245803,49.259245
